Event,State,Date,Match code,Red team 1,Red team 2,Blue team 1,Blue team 2,Red auto,Red teleop,Red endgame,Red penalty,Blue auto,Blue teleop,Blue endgame,Blue penalty
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-Q020-1,15500,5979,4221,6988,25,18,25,0,80,12,50,10
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-Q021-1,7377,8433,10072,9835,55,14,25,0,85,35,100,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-Q022-1,14264,11711,11518,15260,55,23,30,0,0,8,15,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-Q023-1,14393,14733,9187,12974,55,15,30,0,40,10,50,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-Q024-1,6747,12995,15386,15500,125,22,50,40,30,16,65,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E005-1,9835,14393,11711,6747,110,61,0,0,75,8,50,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E006-1,9835,14393,11711,6747,110,42,100,0,110,47,100,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E007-1,9835,14393,11711,6747,85,26,100,0,85,33,100,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E001-1,9835,14393,4221,10072,100,39,50,0,65,12,50,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E003-1,9835,14393,4221,10072,95,20,50,0,80,18,50,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E002-1,11711,6747,9187,12995,110,42,100,0,65,31,50,0
Southern Georgia League Tournament,GA,2019-01-26T00:00:00.000Z,1819-GA-SGLT1-E004-1,11711,6747,9187,12995,100,25,50,0,65,35,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q001-1,11491,5395,5967,6973,40,10,0,0,30,0,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q002-1,11344,10312,12535,6974,95,6,100,0,95,0,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q003-1,11867,14731,7242,11240,0,4,0,0,0,0,0,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q004-1,7506,11348,8866,12526,30,16,50,0,95,31,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q005-1,7242,4962,12535,5967,120,10,50,0,95,18,75,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q006-1,10312,11491,11240,11348,55,26,50,0,30,5,0,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q007-1,6974,12526,6973,4962,60,6,65,0,40,25,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q008-1,11867,11344,7506,5395,55,8,65,0,60,8,15,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q009-1,5967,14731,8866,10312,0,6,40,0,45,31,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q010-1,11344,12535,12526,11867,135,16,50,0,30,2,0,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q011-1,6974,11348,5395,7242,70,10,50,0,15,6,65,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q012-1,4962,7506,14731,11491,95,32,50,0,45,9,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q013-1,6973,11240,8866,11344,55,14,15,0,45,20,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q014-1,11867,5395,10312,4962,30,6,30,0,100,14,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q015-1,11491,8866,12526,7242,70,35,100,0,55,14,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q016-1,11240,6974,5967,7506,45,10,50,0,70,2,15,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q017-1,11348,12535,14731,6973,30,4,25,0,65,12,75,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q018-1,6974,8866,11491,11867,30,25,50,0,40,7,15,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q019-1,12526,12535,5395,11240,0,6,0,0,0,0,0,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q020-1,4962,5967,11348,11344,80,26,50,0,100,10,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q021-1,7506,7242,6973,10312,30,5,50,0,110,16,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-Q022-1,14731,12526,11344,6974,0,4,50,0,60,14,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E007-1,6974,11491,10312,12535,75,22,50,0,80,16,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E008-1,6974,11491,10312,12535,110,20,100,0,120,10,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E009-1,6974,11491,10312,12535,45,9,50,0,65,6,50,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E001-1,11344,4962,6974,11491,135,13,100,0,85,17,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E003-1,11344,4962,6974,11491,110,8,100,0,110,27,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E005-1,11344,4962,6974,11491,80,13,75,0,55,29,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E002-1,8866,6973,10312,12535,55,32,65,0,110,2,65,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E004-1,8866,6973,10312,12535,55,24,100,0,40,18,100,0
Newcastle Middle School Qualifier,OK,2019-01-05T00:00:00.000Z,1819-OK-QTOK5-E006-1,8866,6973,10312,12535,95,30,50,0,110,16,50,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q001-1,13945,7230,15666,14026,30,7,50,40,25,2,15,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q002-1,5319,8863,14589,5485,45,4,30,0,80,16,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q003-1,8145,15821,4957,14396,100,4,75,10,65,12,75,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q004-1,8568,7743,5356,8806,75,45,65,0,95,56,50,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q005-1,10161,6454,6996,12879,0,25,40,0,75,37,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q006-1,12736,11779,12737,4957,65,17,30,0,45,35,75,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q007-1,14396,14026,6996,5319,10,4,40,0,45,35,50,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q008-1,8863,15666,11779,6454,90,11,65,0,110,20,25,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q009-1,8806,8145,14589,12879,60,14,50,0,95,0,0,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q010-1,5485,12737,8568,7230,135,5,30,0,100,22,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q011-1,15821,5356,12736,13945,40,65,50,0,30,53,100,10
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q012-1,14396,10161,7743,12737,50,20,75,0,60,14,65,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q013-1,6996,15666,14589,5356,40,39,65,0,95,74,100,40
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q014-1,8145,5319,8568,11779,85,14,65,0,60,25,50,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q015-1,15821,7230,8806,10161,100,20,100,0,70,28,65,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q016-1,12879,4957,8863,13945,90,10,30,0,60,12,50,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q017-1,14026,7743,6454,12736,65,12,75,0,95,35,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q018-1,5485,8806,13945,14396,120,8,100,40,95,8,50,40
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q019-1,7743,6996,7230,8145,110,39,50,0,70,38,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q020-1,10161,5319,15666,12736,70,33,40,0,90,22,15,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q021-1,12737,8863,14026,15821,40,53,50,0,30,18,25,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q022-1,5356,5485,12879,11779,145,77,100,0,80,15,50,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q023-1,4957,14589,6454,8568,70,8,65,0,65,35,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q024-1,8806,12736,8863,6996,95,43,100,0,110,36,50,40
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q025-1,11779,14589,10161,14026,10,7,65,10,55,15,25,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q026-1,12737,13945,6454,8145,70,8,30,0,70,7,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q027-1,15666,15821,5485,7743,40,22,65,0,135,40,100,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q028-1,7230,4957,5319,5356,55,6,40,0,70,62,75,0
Excelsior NY Corning FIRST Tech Challenge Qualifier,NY,2019-01-06T00:00:00.000Z,1819-NY-NYEE1-Q029-1,12879,8568,14396,15666,40,30,50,0,65,12,65,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q001-1,11846,12068,13168,14040,60,17,100,0,0,10,0,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q002-1,5386,12702,12255,10124,75,26,50,0,30,0,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q003-1,10615,5411,15174,15724,45,36,100,0,15,8,25,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q004-1,8621,13818,13284,13173,30,10,0,0,30,4,15,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q005-1,6000,10474,7048,11129,75,14,65,0,100,47,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q006-1,10723,12603,13774,11861,75,4,50,0,0,10,30,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q007-1,11181,12255,6225,8621,70,9,100,0,60,5,15,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q008-1,7048,5411,13818,14040,65,8,100,0,0,8,0,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q009-1,15174,5386,13168,12603,55,19,75,0,55,8,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q010-1,11846,10615,12702,6225,95,40,115,0,30,6,0,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q011-1,11861,13284,10124,6000,0,2,15,0,0,5,15,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q012-1,13774,12068,10474,15724,40,15,80,0,25,4,0,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q013-1,11129,13173,10723,11181,80,25,100,0,75,8,65,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q014-1,13284,15174,6225,7048,55,4,75,0,45,4,75,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q015-1,5386,11846,13818,11861,110,45,100,0,30,2,0,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q016-1,10723,12702,15724,8621,40,8,0,0,15,0,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q017-1,5411,12603,10474,10124,55,6,100,0,30,15,0,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q018-1,11129,13774,12255,13168,80,35,80,0,45,2,50,10
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q019-1,14040,6000,11181,10615,65,12,15,0,55,57,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q020-1,13173,6225,12068,5386,55,10,65,0,100,41,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q021-1,8621,7048,13774,11846,110,11,65,0,65,20,65,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q022-1,15724,12255,12603,6000,90,15,30,0,125,12,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q023-1,10615,13168,11861,13173,40,34,100,40,0,6,15,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q024-1,12702,13818,11181,10474,60,2,15,0,85,8,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q025-1,12068,13284,5411,10723,110,6,50,0,55,10,65,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q026-1,10124,14040,15174,11129,30,7,0,0,70,49,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q027-1,6225,13168,6000,13818,15,6,50,0,60,14,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q028-1,15724,11181,13284,11846,60,4,75,0,85,16,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q029-1,14040,10474,5386,8621,55,4,15,0,70,27,65,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q030-1,7048,10124,10615,10723,30,10,15,0,110,57,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q031-1,13173,13774,5411,12702,0,16,65,0,55,8,50,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q032-1,11861,15174,12068,12255,0,2,0,0,80,12,100,0
Pellston FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q19-Q033-1,12603,6225,11129,13284,95,6,65,20,120,37,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q001-1,15486,5976,8580,7305,30,0,65,0,60,35,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q002-1,14758,6155,12955,15367,85,16,50,0,70,4,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q003-1,13150,14500,7253,14752,40,20,75,0,75,20,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q004-1,11691,12746,7085,14739,65,106,50,0,85,9,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q005-1,7252,13450,12811,7047,85,35,100,0,45,35,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q006-1,8615,14706,7045,6079,60,10,0,50,80,4,15,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q007-1,11230,12895,12327,14158,150,47,100,0,15,20,75,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q008-1,7138,15150,12862,15354,55,45,50,0,70,43,25,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q009-1,10611,12505,15358,14015,0,7,65,0,30,5,15,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q010-1,11231,14791,11013,12912,95,13,50,0,0,10,15,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q011-1,15353,12811,8935,12746,40,30,0,0,125,29,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q012-1,7045,13150,7047,14758,95,19,100,0,120,56,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q013-1,15354,7085,14158,14500,30,19,65,0,85,5,40,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q014-1,7305,12955,14752,8615,65,7,50,0,75,5,75,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q015-1,15150,8580,10611,12912,55,27,0,0,0,10,15,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q016-1,15367,5976,11231,15353,40,2,65,0,30,5,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q017-1,6079,8935,12327,12505,30,12,100,0,110,4,75,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q018-1,11013,15358,12895,7138,10,24,15,20,135,40,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q019-1,6155,15486,12862,11230,55,15,65,0,75,57,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q020-1,7253,7252,14015,11691,70,2,15,0,120,125,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q021-1,14706,14739,14791,13450,75,20,100,0,75,10,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q022-1,14752,11231,7045,8935,75,29,0,0,125,38,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q023-1,12955,7138,13150,12505,135,39,100,0,75,25,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q024-1,11230,7085,8580,12811,90,72,50,0,110,49,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q025-1,7047,12327,15367,14500,120,54,100,0,30,11,25,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q026-1,11013,7253,6079,7305,70,20,50,0,60,10,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q027-1,5976,14739,15150,12895,70,12,100,0,30,14,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q028-1,15358,12912,8615,12746,110,14,50,0,60,0,25,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q029-1,6155,11691,13450,15353,120,107,100,0,45,22,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q030-1,10611,15354,15486,14706,60,0,25,0,60,14,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q031-1,12862,14158,7252,14758,115,45,75,0,125,19,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q032-1,14015,7305,14791,11230,60,4,50,0,85,43,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q033-1,7138,14752,5976,7085,100,47,50,0,125,27,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q034-1,12895,11231,6155,7253,40,47,100,0,135,27,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q035-1,13150,15367,11691,11013,55,4,65,0,65,113,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q036-1,13450,6079,14158,10611,40,27,100,0,50,5,0,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q037-1,14791,7045,12746,7252,40,15,65,0,100,21,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q038-1,14758,15353,15486,15150,45,10,50,0,40,14,75,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q039-1,7047,8615,12505,8580,125,22,65,0,85,5,25,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q040-1,8935,14015,12912,12955,95,55,100,0,0,18,15,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q041-1,12327,15358,14739,15354,135,25,100,0,45,10,40,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q042-1,14500,12862,12811,14706,100,42,0,0,125,20,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q043-1,12895,6079,7085,15486,65,25,50,0,75,38,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q044-1,7305,10611,15353,13150,90,2,15,0,75,0,0,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q045-1,12912,11691,11230,7045,95,113,65,0,125,69,75,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q046-1,13450,12955,15358,11231,100,12,0,0,75,54,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q047-1,14158,7047,5976,14791,55,55,75,0,85,25,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q048-1,14015,11013,14500,14758,55,9,15,0,75,6,15,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q049-1,12505,14752,14739,12862,85,14,50,0,120,47,50,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q050-1,12811,8615,15354,7253,45,9,50,0,100,24,65,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q051-1,7252,15367,14706,8935,65,13,75,0,100,49,100,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q052-1,12746,6155,15150,12327,70,6,50,0,80,8,25,0
Oxford FTC Qualifier,MI,2018-12-07T00:00:00.000Z,1819-FIM-Q18-Q053-1,8580,11231,7138,7045,85,47,75,0,100,36,100,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q001-1,2975,15593,5289,14443,45,14,25,0,95,10,65,10
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q002-1,10645,8133,10644,10636,0,18,50,0,25,0,30,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q003-1,14693,11360,8613,9297,65,14,15,0,0,0,0,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q004-1,13222,8206,15090,15555,30,45,100,0,30,4,30,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q005-1,15287,10438,14487,10813,45,6,65,0,60,8,15,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q006-1,7066,9500,7031,13455,0,0,25,0,90,5,50,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q007-1,10671,9933,8529,15339,80,8,0,0,60,12,40,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q008-1,6134,7643,12876,7023,85,20,50,0,135,44,65,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q009-1,10180,7065,11705,14907,70,26,75,0,15,5,15,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q010-1,5289,9297,10644,15287,65,10,50,0,45,8,75,0
The G.R.A.Y.T Kettering  FTC Qualifier,MI,2018-12-07T05:00:00.000Z,1819-FIM-Q17-Q011-1,8613,7066,10636,10438,30,7,15,0,0,4,15,0
